path,source,species,venom_label,license,width,height,dup_cluster_id,is_representative,split
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-or-spectacled-cobra-naja-naja-sri-lanka-hnb77m.jpg,kaggle_india,,venomous,,400,400,3002,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-or-spectacled-cobra-naja-naja-sri-lanka-hnb77x.jpg,kaggle_india,,venomous,,400,400,3003,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-or-spectacled-cobra-naja-naja-sri-lanka-hnb78b.jpg,kaggle_india,,venomous,,400,400,3004,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-or-spectacled-cobra-naja-naja-sri-lanka-hnb78w.jpg,kaggle_india,,venomous,,400,400,3005,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-or-spectacled-cobra-naja-naja-sri-lanka-hnb799.jpg,kaggle_india,,venomous,,400,400,3006,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-or-spectacled-cobra-naja-naja-sri-lanka-hnb79m.jpg,kaggle_india,,venomous,,400,400,3007,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-or-spectacled-cobra-naja-naja-sri-lanka-hnb79y.jpg,kaggle_india,,venomous,,400,400,3008,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indian-Cobra-Photo.jpg,kaggle_india,,venomous,,400,400,3009,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-spectacled-cobra-asian-cobra-binocellate-cobra-naja-naja-E154DT.jpg,kaggle_india,,venomous,,400,400,3010,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-spectacled-cobra-naja-naja-hpwewd.jpg,kaggle_india,,venomous,,400,400,3011,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-spectacled-cobra-naja-naja-hpweww.jpg,kaggle_india,,venomous,,400,400,3012,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-spectacled-cobra-naja-naja-hpwexf.jpg,kaggle_india,,venomous,,400,400,3013,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-spectacled-cobra-naja-naja-hpwexk.jpg,kaggle_india,,venomous,,400,400,3014,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra-spectacled-cobra-naja-naja-in-aggressive-posture-with-hpyagt.jpg,kaggle_india,,venomous,,400,400,3015,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indian-cobra-with-head-raised-in-habitat.jpg,kaggle_india,,venomous,,400,400,3016,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indian-cobra-with-head-raised-ventral-view.jpg,kaggle_india,,venomous,,400,400,3017,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indian-cobra-young-hatching.jpg,kaggle_india,,venomous,,400,400,3018,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra.jpg,kaggle_india,,venomous,,400,400,3019,True,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indian-Cobra_001.jpg,kaggle_india,,venomous,,400,400,3020,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra_002.jpg,kaggle_india,,venomous,,400,400,3021,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-cobra_003.jpg,kaggle_india,,venomous,,400,400,3022,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\INDIAN-COBRA_004.jpg,kaggle_india,,venomous,,400,400,3023,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indian-Russells-Viper.jpg,kaggle_india,,venomous,,400,400,2513,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-saw-scaled-viper-echis-carinatus-hpwf67.jpg,kaggle_india,,venomous,,400,400,2753,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-saw-scaled-viper-echis-carinatus-HPWF67_001.jpg,kaggle_india,,venomous,,400,400,2754,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-saw-scaled-viper-echis-carinatus-HPWF6H.jpg,kaggle_india,,venomous,,400,400,2755,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-snake-spectacled-cobra-naja-naja-hood-open-rear-back-rearview-ce8pwr.jpg,kaggle_india,,venomous,,400,400,3024,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\indian-spectacled-cobra-close-up-c568dh.jpg,kaggle_india,,venomous,,400,400,3025,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indiancobra.jpg,kaggle_india,,venomous,,400,400,3026,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\IndianKraitKhopoli.jpg,kaggle_india,,venomous,,400,400,2082,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Indian_cobra.jpg,kaggle_india,,venomous,,400,400,3027,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\interesting-facts-about-king-cobras.jpg,kaggle_india,,venomous,,400,400,2185,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\jaideep-king-cobra_full-body-copy.jpg,kaggle_india,,venomous,,400,400,2186,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\jakob-lehner-monocled-cobra.jpg,kaggle_india,,venomous,,400,400,2342,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\jrr-80436-reptiles-snakes-cobra-indian-spectacled-cobra-naja-naja-CE8PX4.jpg,kaggle_india,,venomous,,400,400,3028,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\july_033.jpg,kaggle_india,,venomous,,400,400,2083,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Juvenile-king-cobra---defensive-posture.jpg,kaggle_india,,venomous,,400,400,2187,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\juvenile-russells-viper.jpg,kaggle_india,,venomous,,400,400,2514,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\k (6).jpg,kaggle_india,,venomous,,400,400,2084,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Kanha-426_Spectacled-Cobra.jpg,kaggle_india,,venomous,,400,400,3029,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King Cobra Eating Rat.jpg,kaggle_india,,venomous,,400,400,2188,False,train
"e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King cobra, 1874 engraving.jpg",kaggle_india,,venomous,,400,400,2189,False,train
"e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King cobra, Enygmatic-Halcyon-Wikipedia.jpg",kaggle_india,,venomous,,400,400,2190,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-1.jpg,kaggle_india,,venomous,,400,400,2191,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-1_001.jpg,kaggle_india,,venomous,,400,400,2192,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-9.jpg,kaggle_india,,venomous,,400,400,2193,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra-baby-1.jpg,kaggle_india,,venomous,,400,400,2194,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-bg.jpg,kaggle_india,,venomous,,400,400,2195,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra-by-kokotewan-640x326.jpg,kaggle_india,,venomous,,400,400,2196,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra-captive.jpg,kaggle_india,,venomous,,400,400,2197,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-catching-and-feeding-on-indian-cobra.jpg,kaggle_india,,venomous,,400,400,3030,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-facts-for-kids1-e1359370651750.jpg,kaggle_india,,venomous,,400,400,2198,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-head1.jpg,kaggle_india,,venomous,,400,400,2199,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra-India.jpg,kaggle_india,,venomous,,400,400,2200,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-juvenile-445px.jpg,kaggle_india,,venomous,,400,400,2201,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-ophiophagus-hannah-800x600.jpg,kaggle_india,,venomous,,400,400,2202,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-ophiophagus-hannah-800x600_001.jpg,kaggle_india,,venomous,,400,400,2203,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-ophiophagus-hannah-swallowing-a-rat-snake-bali-indonesia-EG8D80.jpg,kaggle_india,,venomous,,400,400,2204,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-cobra-partially-displaying-hood.jpg,kaggle_india,,venomous,,400,400,2205,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra-rescued-from-Dukura-range-copy.jpg,kaggle_india,,venomous,,400,400,2206,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-cobra-resting.jpg,kaggle_india,,venomous,,400,400,2207,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-cobra-side-profile.jpg,kaggle_india,,venomous,,400,400,2208,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-slither.adapt.945.1.jpg,kaggle_india,,venomous,,400,400,2209,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-snake.jpg,kaggle_india,,venomous,,400,400,2210,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-snake_001.jpg,kaggle_india,,venomous,,400,400,2211,True,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-cobra-swimming-hunting-other-snakes-along-the-edge-of-a-mangrove-river.jpg,kaggle_india,,venomous,,400,400,2212,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra-Thailand.jpg,kaggle_india,,venomous,,400,400,2213,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-wallpapers-desktop-background.jpg,kaggle_india,,venomous,,400,400,2214,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra-web.jpg,kaggle_india,,venomous,,400,400,2215,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobras-live_820c5cd24bab67fc.jpg,kaggle_india,,venomous,,400,400,2216,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra_003.jpg,kaggle_india,,venomous,,400,400,2217,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra_004.jpg,kaggle_india,,venomous,,400,400,2218,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King-Cobra_005.jpg,kaggle_india,,venomous,,400,400,2219,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra_006.jpg,kaggle_india,,venomous,,400,400,2220,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra_008.jpg,kaggle_india,,venomous,,400,400,2221,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra_009.jpg,kaggle_india,,venomous,,400,400,2222,True,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra_0164.jpg,kaggle_india,,venomous,,400,400,2223,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king-cobra_624.jpg,kaggle_india,,venomous,,400,400,2224,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\kingcobra-001.jpg,kaggle_india,,venomous,,400,400,2225,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\kingcobra-002.jpg,kaggle_india,,venomous,,400,400,2226,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\KingCobra-and-I_web.jpg,kaggle_india,,venomous,,400,400,2227,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\KingCobra1.jpg,kaggle_india,,venomous,,400,400,2228,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\KingCobra_001.jpg,kaggle_india,,venomous,,400,400,2229,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\kingcobra_002.JPG,kaggle_india,,venomous,,400,400,2230,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\KingCobra_003.jpg,kaggle_india,,venomous,,400,400,4089,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king_cobra_1.jpg,kaggle_india,,venomous,,400,400,2234,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king_cobra_1_001.jpg,kaggle_india,,venomous,,400,400,2235,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King_Cobra_25.jpg,kaggle_india,,venomous,,400,400,2236,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\King_Cobra_Head.jpg,kaggle_india,,venomous,,400,400,2237,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\king_cobra_picture.jpg,kaggle_india,,venomous,,400,400,2238,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Krabi_King_Cobra_Show_4.jpg,kaggle_india,,venomous,,400,400,2343,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Krait-6.jpg,kaggle_india,,venomous,,400,400,2085,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\krait.jpg,kaggle_india,,venomous,,400,400,4090,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Krait1-614x406.jpg,kaggle_india,,venomous,,400,400,2087,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\krait1.jpg,kaggle_india,,venomous,,400,400,2088,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\krait2.jpg,kaggle_india,,venomous,,400,400,2089,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\KRAIT2_H.JPG,kaggle_india,,venomous,,400,400,2041,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Krait_Common.jpg,kaggle_india,,venomous,,400,400,2090,True,hardcase
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\KRAIT_HA.JPG,kaggle_india,,venomous,,400,400,4091,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\L0017_3.jpg,kaggle_india,,venomous,,400,400,3031,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\landing_king-cobra.jpg,kaggle_india,,venomous,,400,400,2239,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\large.jpg,kaggle_india,,venomous,,400,400,2756,True,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Lycodon-aulicus.jpg,kaggle_india,,venomous,,400,400,2092,True,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\lycodon-aulicus_001.jpg,kaggle_india,,venomous,,400,400,2093,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Male_Sunset_pic1.jpg,kaggle_india,,venomous,,400,400,2344,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault (2).jpg,kaggle_india,,venomous,,400,400,2345,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault (3).jpg,kaggle_india,,venomous,,400,400,2515,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault (4).jpg,kaggle_india,,venomous,,400,400,3032,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault.jpg,kaggle_india,,venomous,,400,400,2094,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_001 (2).jpg,kaggle_india,,venomous,,400,400,2757,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_001.jpg,kaggle_india,,venomous,,400,400,2516,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_002 (2).jpg,kaggle_india,,venomous,,400,400,2346,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_002 (3).jpg,kaggle_india,,venomous,,400,400,2517,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_002 (4).jpg,kaggle_india,,venomous,,400,400,2758,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_002.jpg,kaggle_india,,venomous,,400,400,2095,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_003 (2).jpg,kaggle_india,,venomous,,400,400,2759,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_003.jpg,kaggle_india,,venomous,,400,400,2096,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_004.jpg,kaggle_india,,venomous,,400,400,3033,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_005.jpg,kaggle_india,,venomous,,400,400,2347,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_006 (2).jpg,kaggle_india,,venomous,,400,400,2760,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_006 (3).jpg,kaggle_india,,venomous,,400,400,3034,False,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_006.jpg,kaggle_india,,venomous,,400,400,2518,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_007 (2).jpg,kaggle_india,,venomous,,400,400,2761,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_007 (3).jpg,kaggle_india,,venomous,,400,400,3035,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_007.jpg,kaggle_india,,venomous,,400,400,2519,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_008.jpg,kaggle_india,,venomous,,400,400,2762,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_009.jpg,kaggle_india,,venomous,,400,400,2763,False,train
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\maxresdefault_010.jpg,kaggle_india,,venomous,,400,400,2348,False,test
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Monocled Cobra (back).jpg,kaggle_india,,venomous,,400,400,2349,True,val
e:\Coding_Notes\Faunari\data\raw\kaggle_india\Snake Images\train\Venomous\Monocled Cobra (front).jpg,kaggle_india,,venomous,,400,400,2350,True,train
